kind,reward_base,discount_rate,discount_horizon,eta,settling_tolerance,settle_threshold,settled_fraction,settling_p10,settling_p50,settling_p90,saturated_fraction,mean_reward,tail_reward,lqr_edge_reward_raw,ceiling_raw,lqr_mean_reward,tube_mean_reward,lqr_reward_exceeds_tube
r3,lyapunov,0.5,2.0,1.24,0.01,4.605170185988091,1.0,2.8559999999997965,2.9034999999997915,3.105899999999769,0.25803709814509274,7.488544204419736,8.256555717754463,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.571669113724202,True
r3,lyapunov,0.5,2.0,1.26,0.01,4.605170185988091,1.0,2.851999999999797,2.9004999999997914,3.1028999999997695,0.2641055447227639,7.530338239183489,8.289905461363274,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.602505879972695,True
r3,lyapunov,0.5,2.0,1.28,0.01,4.605170185988091,1.0,2.8489999999997973,2.896999999999792,3.09989999999977,0.2697927603619819,7.573948594716779,8.324095068960837,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.634177031880753,True
r3,lyapunov,0.5,2.0,1.3,0.01,4.605170185988091,1.0,2.8449999999997977,2.8934999999997926,3.09689999999977,0.2746690790460477,7.619947427213363,8.359610976204342,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.666845037467581,True
r3,lyapunov,0.5,2.0,1.32,0.01,4.605170185988091,1.0,2.841999999999798,2.8904999999997925,3.0948999999997704,0.28002818609069546,7.66914597150452,8.396691730082582,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.700659800510461,True
r3,lyapunov,0.5,2.0,1.34,0.01,4.605170185988091,1.0,2.8380999999997987,2.8874999999997932,3.0918999999997707,0.2880090370481476,7.722013299486859,8.435482763699198,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.735796198159925,True
r3,lyapunov,0.5,2.0,1.36,0.01,4.605170185988091,1.0,2.834999999999799,2.884499999999793,3.088899999999771,0.2991553547322634,7.777068166092794,8.476105337604029,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.772236316743859,True
r3,lyapunov,0.5,2.0,1.3800000000000001,0.01,4.605170185988091,1.0,2.8310999999997994,2.881499999999794,3.0868999999997713,0.31187034398280084,7.833771057982612,8.518979078844282,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.810069221147218,True
r3,lyapunov,0.5,2.0,1.4000000000000001,0.01,4.605170185988091,1.0,2.8279999999997996,2.8774999999997943,3.0838999999997716,0.3229010424478776,7.8917424587042255,8.564640093268045,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.849533695091397,True
r3,lyapunov,0.5,2.0,1.42,0.01,4.605170185988091,1.0,2.8240999999998,2.874499999999794,3.081899999999772,0.3343926553672316,7.9522986774764,8.613605739020537,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.890846051631334,True
r3,lyapunov,0.5,2.0,1.44,0.01,4.605170185988091,1.0,2.8209999999998003,2.871499999999795,3.078899999999772,0.34696546422678864,8.01674276944491,8.666542988330768,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.934263759129697,True
r3,lyapunov,0.5,2.0,1.46,0.01,4.605170185988091,1.0,2.817099999999801,2.868499999999795,3.0768999999997724,0.3666051072446378,8.086045275583452,8.72437313702312,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,8.980150245142422,True
r3,lyapunov,0.5,2.0,1.48,0.01,4.605170185988091,1.0,2.813999999999801,2.8654999999997957,3.0738999999997727,0.38623693815309235,8.15664423678411,8.788539142945018,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.029483903730656,True
r3,lyapunov,0.5,2.0,1.5,0.01,4.605170185988091,1.0,2.8100999999998018,2.861499999999796,3.071899999999773,0.4092873481325934,8.230553970071869,8.861652359446067,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.083495996772593,True
r3,lyapunov,0.5,2.0,1.52,0.01,4.605170185988091,1.0,2.806999999999802,2.858499999999796,3.0688999999997733,0.4473229463526824,8.300735464032304,8.934141530613244,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.13652056462639,True
r3,lyapunov,0.5,2.0,1.54,0.01,4.605170185988091,1.0,2.8029999999998023,2.8554999999997968,3.0668999999997735,0.4764183665816709,8.366769119892233,8.997674856372749,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.184337293262708,True
r3,lyapunov,0.5,2.0,1.56,0.01,4.605170185988091,1.0,2.7989999999998028,2.851499999999797,3.063899999999774,0.5026467426628669,8.430962036414726,9.059258518517458,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.23044102070255,True
r3,lyapunov,0.5,2.0,1.58,0.01,4.605170185988091,1.0,2.794999999999803,2.848499999999797,3.061899999999774,0.5291469801509925,8.493557058569479,9.120037589302498,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.275662683211916,True
r3,lyapunov,0.5,2.0,1.6,0.01,4.605170185988091,1.0,2.791099999999804,2.8449999999997977,3.0588999999997744,0.5559878256087195,8.554056113441142,9.180404850045397,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.32040377537789,True
r3,lyapunov,0.5,2.0,1.62,0.01,4.605170185988091,1.0,2.786999999999804,2.8414999999997983,3.0568999999997746,0.5805584720763962,8.61318419497503,9.241058687977672,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.365014115040024,True
r3,lyapunov,0.5,2.0,1.6400000000000001,0.01,4.605170185988091,1.0,2.7829999999998045,2.8374999999997987,3.053899999999775,0.6081586545672716,8.671470149698417,9.301968503455454,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.409674617834272,True
r3,lyapunov,0.5,2.0,1.6600000000000001,0.01,4.605170185988091,1.0,2.778999999999805,2.833999999999799,3.051799999999775,0.638022786360682,8.727571996541592,9.363631675122758,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.45456161856771,True
r3,lyapunov,0.5,2.0,1.68,0.01,4.605170185988091,1.0,2.7740999999998057,2.8299999999997993,3.0488999999997755,0.6673385080745963,8.781140562289025,9.42536627686554,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.49831400487272,True
r3,lyapunov,0.5,2.0,1.7,0.01,4.605170185988091,1.0,2.7690999999998063,2.8259999999998,3.0467999999997755,0.6991197315134243,8.83140178148047,9.48006339638842,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.535457514539749,True
r3,lyapunov,0.5,2.0,1.72,0.01,4.605170185988091,1.0,2.7649999999998065,2.8219999999998002,3.043799999999776,0.7240809834508275,8.878203061901111,9.513842323002267,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.564017793617332,True
r3,lyapunov,0.5,2.0,1.74,0.01,4.605170185988091,1.0,2.7590999999998074,2.817499999999801,3.0408999999997763,0.7440799835008249,8.923316427564377,9.540179054813708,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.587737491531374,True
r3,lyapunov,0.5,2.0,1.76,0.01,4.605170185988091,1.0,2.754099999999808,2.812999999999801,3.0378999999997767,0.7588323708814559,8.968328316000566,9.563246543345802,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.609326354302233,True
r3,lyapunov,0.5,2.0,1.78,0.01,4.605170185988091,1.0,2.7480999999998086,2.8084999999998015,3.0357999999997767,0.7746222063896805,9.013720338527541,9.585516382990589,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.629372441271686,True
r3,lyapunov,0.5,2.0,1.8,0.01,4.605170185988091,1.0,2.7420999999998092,2.8034999999998025,3.032799999999777,0.790513599320034,9.059630454156194,9.607435983253467,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.64751724923862,True
r3,lyapunov,0.5,2.0,1.82,0.01,4.605170185988091,1.0,2.7359999999998097,2.797999999999803,3.0288999999997777,0.8048925678716065,9.10662589691269,9.628942382952987,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.664376633082727,True
r3,lyapunov,0.5,2.0,1.84,0.01,4.605170185988091,1.0,2.7289999999998105,2.7919999999998035,3.025799999999778,0.8178747312634368,9.155233611966104,9.650126414003989,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.680250073906842,True
r3,lyapunov,0.5,2.0,1.86,0.01,4.605170185988091,1.0,2.7209999999998113,2.785999999999804,3.0218999999997784,0.8316162316884156,9.206106758234284,9.670955466303717,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.695596487874425,True
r3,lyapunov,0.5,2.0,1.8800000000000001,0.01,4.605170185988091,1.0,2.7120999999998125,2.778999999999805,3.0187999999997785,0.8460608219589021,9.259985460291745,9.69134191187852,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.710389476053418,True
r3,lyapunov,0.5,2.0,1.9000000000000001,0.01,4.605170185988091,1.0,2.7010999999998138,2.7704999999998057,3.013799999999779,0.8619178416079196,9.317778305136446,9.71119807594641,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.724475707777376,True
r3,lyapunov,0.5,2.0,1.92,0.01,4.605170185988091,1.0,2.688999999999815,2.7604999999998068,3.0087999999997797,0.8792482250887456,9.380576504297913,9.730213022864001,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.737558793000133,True
r3,lyapunov,0.5,2.0,1.94,0.01,4.605170185988091,1.0,2.670999999999817,2.7469999999998085,3.0017999999997804,0.8993019099045048,9.450118623005649,9.747037383643042,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.749049506249586,True
r3,lyapunov,0.5,2.0,1.96,0.01,4.605170185988091,1.0,0.17750000000000013,0.35750000000000026,1.1984999999999788,0.9283520198990051,9.528666599800758,9.756959315787263,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756521524972607,True
r3,lyapunov,0.5,2.0,1.98,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9584958252087395,9.620842140766836,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.0,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.999434403279836,9.7567186569262,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.02,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9997859482025899,9.756917598157955,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.04,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.06,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.08,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.1,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.12,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.14,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.16,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.18,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.2,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.22,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.24,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.2600000000000002,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.2800000000000002,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.3000000000000003,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.32,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.34,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.36,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.38,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.4,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.42,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.44,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.46,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.48,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.5,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.52,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.54,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.56,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.58,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.6,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.62,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.64,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.66,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.68,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.7,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.72,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.74,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.7600000000000002,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.7800000000000002,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.8000000000000003,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.82,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.84,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.86,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.88,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.9,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.92,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.94,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.96,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,2.98,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.0,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.02,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.04,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.06,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.08,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.1,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.12,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.14,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.16,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.18,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.2,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.22,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.24,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.2600000000000002,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.2800000000000002,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.3000000000000003,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.3200000000000003,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.34,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.36,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.38,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.4,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.42,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.44,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.46,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.48,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.5,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.52,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.54,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,3.56,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
